Datetime,Lon,Lat,Type
2009-06-16 14:03:00,-75.11801,39.994007,Prostitution
2008-03-25 14:22:00,-75.199264,39.951231,Public Drunkenness
2016-05-21 21:36:00,-75.081259,40.019479,Prostitution
2009-06-13 19:25:00,-75.139604,40.062838,Family Abuse
2012-09-19 22:56:00,-75.147235,40.014044,Prostitution
2016-03-24 21:55:00,-75.156609,39.959723,Liquor Law Violations
2012-05-31 20:09:00,-75.050003,40.022511,Liquor Law Violations
2015-08-18 22:19:00,-75.061853,40.016384,Prostitution
2007-08-23 01:40:00,-75.041006,40.027168,Prostitution
2011-07-14 14:53:00,-75.142364,39.936522,Public Drunkenness
2013-08-26 18:12:00,-75.022166,40.087104,Family Abuse
2013-01-18 12:09:00,-75.055661,40.019579,Prostitution
2007-05-02 22:52:00,-75.15158,40.053022,Prostitution
2010-02-09 22:07:00,-75.125492,39.989889,Prostitution
2010-11-14 18:36:00,-75.143729,40.043832,Family Abuse
2015-01-28 15:44:00,-75.236383,39.914676,Homicide
2007-05-03 22:31:00,-75.238405,39.922646,Prostitution
2016-08-26 05:13:00,-75.147285,40.014117,Prostitution
2006-02-08 01:06:00,-75.207624,39.966375,Prostitution
2007-06-14 23:05:00,-75.081259,40.019479,Prostitution
2008-06-11 22:26:00,-75.031332,40.051381,Liquor Law Violations
2014-10-10 09:33:00,-75.026682,40.037869,Family Abuse
2009-09-18 22:51:00,-75.137216,39.960244,Liquor Law Violations
2010-05-08 21:09:00,-75.084831,40.074033,Liquor Law Violations
2012-06-07 23:15:00,-75.147655,40.008819,Prostitution
2009-06-22 13:10:00,-75.111001,39.997854,Prostitution
2016-09-23 21:42:00,-75.100131,40.001042,Prostitution
2010-11-04 21:58:00,-75.097981,40.004896,Prostitution
2007-06-20 21:59:00,-74.98037,40.087051,Liquor Law Violations
2011-11-18 17:11:00,-75.149993,39.992458,Homicide
2009-02-24 22:56:00,-75.151544,39.990402,Prostitution
2011-11-25 22:17:00,-75.157943,40.050396,Prostitution
2012-08-29 23:19:00,-75.238758,39.922409,Prostitution
2010-11-14 00:04:00,-75.160579,39.981906,Liquor Law Violations
2007-11-02 01:51:00,-75.173785,40.036674,Prostitution
2007-10-17 22:17:00,-75.245832,39.967282,Prostitution
2016-08-03 16:26:00,-75.11901,39.994098,Public Drunkenness
2011-06-08 20:24:00,-75.07005,40.041109,Liquor Law Violations
2006-03-21 01:00:00,-75.086381,40.013919,Prostitution
2009-07-01 18:21:00,-75.236052,40.053758,Public Drunkenness
2006-10-06 00:40:00,-75.160274,39.957828,Prostitution
2014-06-28 17:53:00,-75.238084,39.969409,Public Drunkenness
2006-10-29 16:50:00,-75.166591,39.904459,Liquor Law Violations
2009-07-17 13:24:00,-75.176598,40.034107,Public Drunkenness
2015-04-06 23:40:00,-75.172764,39.977824,Family Abuse
2013-05-21 10:29:00,-75.129642,39.987608,Prostitution
2013-08-14 12:24:00,-75.051755,40.021606,Prostitution
2014-12-19 22:27:00,-75.137677,39.95899,Liquor Law Violations
2014-08-05 15:44:00,-75.16315,39.949165,Public Drunkenness
2006-10-28 20:47:00,-75.212078,40.030737,Public Drunkenness
2010-11-20 02:06:00,-75.129661,39.987493,Prostitution
2010-08-05 12:06:00,-75.083649,40.016743,Liquor Law Violations
2012-10-31 00:06:00,-75.221956,39.928084,Homicide
2007-08-17 23:04:00,-75.152631,40.019402,Homicide
2011-11-02 13:58:00,-75.218628,40.036657,Public Drunkenness
2011-10-25 11:36:00,-75.239834,39.966548,Prostitution
2006-06-05 23:24:00,-75.242989,39.919486,Homicide
2013-12-21 22:31:00,-75.228211,39.944094,Public Drunkenness
2016-04-14 10:50:00,-75.106469,40.000267,Prostitution
2011-03-02 22:08:00,-75.202652,39.965135,Prostitution
2012-02-09 23:36:00,-75.222734,39.941623,Prostitution
2009-10-06 23:27:00,-74.97365,40.07887,Liquor Law Violations
2008-01-01 16:55:00,-75.172809,40.074775,Family Abuse
2015-02-25 23:40:00,-75.132926,40.000613,Homicide
2012-02-10 01:36:00,-75.164414,40.028634,Homicide
2011-07-31 15:55:00,-75.043071,40.023366,Family Abuse
2008-08-23 23:17:00,-74.99303,40.068841,Liquor Law Violations
2012-07-13 23:54:00,-75.147285,40.014117,Prostitution
2014-06-16 10:50:00,-75.129646,39.98749,Prostitution
2006-10-12 01:44:00,-75.170054,39.9231,Prostitution
2009-12-28 06:17:00,-75.055534,40.015867,Homicide
2013-09-26 22:00:00,-75.190441,39.924366,Homicide
2011-10-30 03:17:00,-75.146849,39.952427,Public Drunkenness
2014-11-22 23:01:00,-75.155477,40.050476,Prostitution
2010-06-27 03:44:00,-75.187272,39.922264,Public Drunkenness
2007-09-08 16:38:00,-75.083886,40.016307,Liquor Law Violations
2012-09-12 17:55:00,-75.17343,39.952578,Public Drunkenness
2010-01-19 00:09:00,-75.082669,40.017952,Liquor Law Violations
2013-01-20 01:50:00,-75.138989,39.960277,Public Drunkenness
2008-03-27 23:14:00,-75.133881,39.977209,Prostitution
2015-10-11 02:55:00,-75.134034,40.020579,Homicide
2010-11-18 22:09:00,-75.103724,40.001854,Prostitution
2009-03-07 20:24:00,-75.077617,40.051899,Liquor Law Violations
2011-09-24 23:35:00,-75.160204,39.983601,Public Drunkenness
2008-05-07 11:00:00,-75.083791,40.018575,Family Abuse
2014-12-09 12:02:00,-75.108741,39.999085,Prostitution
2006-07-19 19:21:00,-75.153216,40.011908,Homicide
2014-02-10 17:05:00,-75.113384,39.99657,Family Abuse
2008-11-02 21:04:00,-75.181888,39.996922,Homicide
2007-07-04 04:35:00,-75.233851,39.97723,Homicide
2011-03-19 01:35:00,-75.224038,39.981477,Liquor Law Violations
2008-10-14 13:09:00,-75.11337,39.996571,Prostitution
2012-03-06 17:28:00,-75.110635,40.019019,Family Abuse
2012-10-02 22:48:00,-75.106469,40.000267,Prostitution
2016-08-09 11:21:00,-75.122562,39.99148,Prostitution
2007-04-27 19:12:00,-75.049133,40.035991,Liquor Law Violations
2015-05-06 10:55:00,-75.111001,39.997854,Prostitution
2012-08-06 20:31:00,-75.168078,39.906642,Liquor Law Violations
2008-07-16 22:05:00,-75.081259,40.019479,Prostitution
2016-03-06 16:41:00,-75.166676,39.953772,Public Drunkenness
2011-12-06 09:55:00,-75.103724,40.001854,Prostitution
2012-05-23 22:45:00,-75.147276,40.011877,Prostitution
2012-02-08 13:13:00,-75.165625,39.97729,Family Abuse
2007-05-23 22:35:00,-75.120218,39.988815,Prostitution
2013-07-05 20:45:00,-75.111569,39.997413,Prostitution
2015-04-15 23:16:00,-75.220834,39.969948,Prostitution
2016-08-02 14:38:00,-75.188073,39.934315,Family Abuse
2010-03-03 12:54:00,-75.167409,39.953952,Public Drunkenness
2012-05-02 21:47:00,-75.113889,39.999679,Family Abuse
2007-06-11 22:30:00,-75.043957,40.039783,Family Abuse
2006-08-04 01:31:00,-75.156226,40.009035,Homicide
2015-03-15 01:05:00,-75.218377,40.022199,Public Drunkenness
2006-06-10 00:51:00,-75.108741,39.999085,Prostitution
2011-07-02 10:17:00,-75.059819,40.015897,Liquor Law Violations
2010-07-31 22:27:00,-75.215431,40.033353,Public Drunkenness
2011-04-19 22:44:00,-75.241428,39.920525,Prostitution
2011-03-24 20:59:00,-75.133534,40.000774,Homicide
2007-06-13 21:32:00,-75.233277,39.948943,Gambling
2015-06-25 11:51:00,-75.104232,40.001497,Prostitution
2006-01-05 01:03:00,-75.144837,40.035218,Prostitution
2012-03-13 20:53:00,-75.162978,40.008844,Homicide
2006-02-15 01:10:00,-75.083676,40.016863,Prostitution
2013-05-14 21:01:00,-75.104232,40.001497,Prostitution
2012-09-08 02:18:00,-75.177233,39.954134,Public Drunkenness
2014-05-24 03:29:00,-75.154174,39.970824,Family Abuse
2011-10-14 22:27:00,-75.150011,40.009123,Prostitution
2006-01-26 21:04:00,-75.112785,39.999031,Homicide
2006-12-24 01:56:00,-75.215091,39.939103,Homicide
2006-06-06 01:49:00,-75.071839,40.012912,Prostitution
2015-12-19 17:51:00,-75.101944,39.993193,Liquor Law Violations
2013-07-19 03:13:00,-75.151742,39.962401,Public Drunkenness
2015-07-23 01:02:00,-75.133516,39.983779,Homicide
2008-02-29 00:02:00,-75.205898,39.972551,Homicide
2008-06-24 15:22:00,-75.176498,40.034106,Public Drunkenness
2016-08-28 18:22:00,-75.20317,39.951723,Public Drunkenness
2012-11-28 09:32:00,-75.106469,40.000267,Prostitution
2012-12-22 09:16:00,-75.147877,40.028944,Homicide
2011-08-17 15:19:00,-75.158137,39.952729,Public Drunkenness
2012-08-24 19:46:00,-75.076938,40.021838,Liquor Law Violations
2006-02-08 01:05:00,-75.205577,39.965998,Prostitution
2011-04-06 22:11:00,-75.200103,39.965416,Prostitution
2014-08-05 06:21:00,-75.019069,40.056602,Homicide
2012-05-11 23:16:00,-75.120345,39.992646,Prostitution
2010-05-01 16:35:00,-75.096225,40.048905,Liquor Law Violations
2007-04-01 00:33:00,-75.132265,40.028173,Homicide
2006-07-29 01:23:00,-75.147239,40.016659,Prostitution
2010-07-11 01:31:00,-75.190194,39.935548,Homicide
2008-07-04 00:59:00,-75.219258,39.970107,Family Abuse
2012-03-21 00:49:00,-75.155909,39.981958,Public Drunkenness
2010-05-06 21:59:00,-75.120326,39.992726,Prostitution
2007-09-19 21:27:00,-74.990956,40.042603,Liquor Law Violations
2008-10-15 21:43:00,-75.148417,40.012024,Prostitution
2008-12-24 15:48:00,-75.161485,39.952073,Public Drunkenness
2013-11-22 21:37:00,-75.125492,39.989889,Prostitution
2011-04-19 22:44:00,-75.233831,39.942269,Prostitution
2011-01-20 16:00:00,-75.175807,40.052304,Family Abuse
2012-10-24 12:36:00,-75.078182,40.022416,Liquor Law Violations
2008-07-31 22:21:00,-75.031848,40.036154,Liquor Law Violations
2011-05-02 06:33:00,-75.213708,39.964262,Family Abuse
2009-04-28 22:36:00,-75.11337,39.996571,Prostitution
2011-11-22 22:43:00,-75.120326,39.992726,Prostitution
2008-08-29 21:42:00,-74.987943,40.058125,Liquor Law Violations
2011-04-24 17:36:00,-75.231125,39.973629,Homicide
2011-03-01 01:58:00,-75.150104,39.924314,Liquor Law Violations
2015-10-27 10:50:00,-75.169702,39.923754,Liquor Law Violations
2016-06-28 15:39:00,-75.096642,40.00575,Prostitution
2011-04-29 00:50:00,-75.15818,39.978774,Public Drunkenness
2010-07-25 10:51:00,-75.10136,39.993397,Homicide
2007-02-20 22:05:00,-75.147655,40.008819,Prostitution
2013-09-20 22:10:00,-75.137385,39.959482,Liquor Law Violations
2015-03-14 08:40:00,-75.11443,40.03382,Family Abuse
2016-01-15 23:27:00,-75.238372,39.924658,Public Drunkenness
2016-08-16 10:44:00,-75.1255,39.98978,Prostitution
2012-12-11 23:20:00,-75.128524,39.988128,Prostitution
2015-05-05 22:23:00,-75.104232,40.001497,Prostitution
2007-09-08 18:06:00,-75.21976,39.93697,Family Abuse
2008-11-21 09:51:00,-75.05931,40.017687,Prostitution
2006-01-10 01:18:00,-75.131834,39.986782,Prostitution
2011-03-06 02:10:00,-75.232998,40.056729,Public Drunkenness
2012-08-07 23:32:00,-75.120345,39.992646,Prostitution
2007-05-18 18:48:00,-75.137492,39.979164,Family Abuse
2006-10-27 00:27:00,-75.224722,40.025906,Public Drunkenness
2007-08-06 23:00:00,-75.081638,40.080682,Liquor Law Violations
2009-12-02 19:44:00,-75.081259,40.019479,Liquor Law Violations
2007-11-30 14:48:00,-75.178487,39.933091,Homicide
2009-04-24 23:30:00,-75.019411,40.058518,Liquor Law Violations
2006-11-22 01:33:00,-75.079083,40.028623,Liquor Law Violations
2006-03-01 01:28:00,-75.164229,39.987367,Prostitution
2010-05-18 13:27:00,-75.097981,40.004896,Prostitution
2011-11-27 04:44:00,-75.173365,39.95262,Public Drunkenness
2006-07-19 04:40:00,-75.225121,39.970699,Homicide
2015-05-22 22:34:00,-75.147276,40.011877,Prostitution
2008-06-23 16:50:00,-75.154825,39.993162,Homicide
2007-05-24 22:33:00,-75.149904,39.998258,Prostitution
2006-12-20 01:24:00,-75.148884,40.002735,Prostitution
2014-08-11 13:33:00,-75.166569,39.907108,Liquor Law Violations
2007-07-07 20:51:00,-75.157676,39.969659,Prostitution
2015-05-16 20:49:00,-75.223324,39.968295,Prostitution
2012-01-17 13:01:00,-75.080915,40.019701,Liquor Law Violations
2011-11-05 00:45:00,-75.084588,39.983427,Prostitution
2009-01-02 02:04:00,-75.158289,40.068539,Public Drunkenness
2010-05-15 21:43:00,-75.057617,40.018571,Liquor Law Violations
2015-04-23 11:01:00,-75.092735,40.009676,Prostitution
2012-09-07 00:59:00,-75.165477,39.926299,Liquor Law Violations
2009-01-14 23:03:00,-75.11337,39.996571,Prostitution
2010-08-11 20:16:00,-75.168078,39.906642,Liquor Law Violations
2006-06-20 13:33:00,-75.168891,39.918354,Gambling
2007-09-14 20:40:00,-75.046585,40.024212,Liquor Law Violations
2008-08-25 20:05:00,-75.149204,39.94159,Liquor Law Violations
2013-03-26 13:50:00,-75.245832,39.967282,Prostitution
2011-03-09 23:59:00,-75.161562,39.947804,Prostitution
2014-06-07 21:17:00,-75.125477,39.989887,Prostitution
2006-10-16 19:46:00,-75.177019,39.928606,Homicide
2010-03-18 22:54:00,-75.108741,39.999085,Prostitution
2010-06-10 16:33:00,-75.151414,39.983062,Family Abuse
2014-09-02 12:18:00,-75.117994,39.993996,Prostitution
2015-01-22 15:27:00,-75.247068,39.88632,Prostitution
2009-09-21 10:51:00,-75.247521,39.969103,Homicide
2013-09-21 20:05:00,-75.108285,39.983149,Liquor Law Violations
2016-08-08 02:45:00,-75.160217,39.913332,Homicide
2013-05-02 21:11:00,-75.168078,39.906642,Liquor Law Violations
2008-05-10 21:41:00,-75.090136,40.008792,Prostitution
2006-01-23 13:47:00,-75.241736,39.91413,Public Drunkenness
2013-04-23 23:24:00,-75.104232,40.001497,Prostitution
2012-08-23 23:14:00,-75.044711,40.025246,Prostitution
2011-10-08 22:56:00,-75.092045,40.008276,Prostitution
2014-04-17 22:21:00,-75.14726,40.011866,Prostitution
2008-07-09 22:58:00,-75.238405,39.922646,Prostitution
2007-01-11 01:20:00,-75.222889,39.968414,Prostitution
2012-06-05 21:50:00,-75.088753,40.010998,Prostitution
2007-06-26 15:10:00,-75.169154,39.995876,Gambling
2014-12-05 06:19:00,-75.158525,39.921663,Prostitution
2010-12-10 23:26:00,-75.128524,39.988128,Prostitution
2009-04-30 23:38:00,-75.218176,39.939998,Homicide
2016-05-12 20:53:00,-75.161442,39.95211,Public Drunkenness
2012-04-07 19:39:00,-75.160491,39.98685,Public Drunkenness
2015-10-17 01:06:00,-75.243602,39.975511,Public Drunkenness
2008-02-09 11:30:00,-75.078182,40.022416,Liquor Law Violations
2015-07-06 20:07:00,-75.168272,39.953979,Public Drunkenness
2011-02-17 21:15:00,-75.111001,39.997854,Prostitution
2015-01-27 17:04:00,-75.045632,40.023265,Family Abuse
2013-06-21 21:59:00,-75.088753,40.010998,Prostitution
2010-04-08 17:51:00,-74.991163,40.070405,Liquor Law Violations
2010-07-08 23:04:00,-75.0537,40.020588,Prostitution
2006-01-05 13:14:00,-75.159697,39.99302,Gambling
2015-08-08 01:00:00,-75.143766,39.949904,Public Drunkenness
2014-09-23 22:00:00,-75.155461,40.050465,Prostitution
2010-02-23 16:52:00,-75.082214,40.034533,Public Drunkenness
2008-08-28 20:02:00,-75.227159,39.980305,Public Drunkenness
2015-09-30 21:30:00,-75.111001,39.997854,Prostitution
2007-03-27 11:32:00,-75.082162,40.04488,Family Abuse
2011-06-02 13:13:00,-75.159942,39.951887,Public Drunkenness
2006-08-15 19:33:00,-75.152392,39.941989,Liquor Law Violations
2015-02-11 23:40:00,-75.227564,39.9304,Public Drunkenness
2012-08-22 17:40:00,-75.176166,39.959012,Public Drunkenness
2011-12-23 22:58:00,-75.147379,40.010431,Prostitution
2006-08-08 00:48:00,-75.147802,40.015009,Prostitution
2010-05-08 01:25:00,-75.173006,39.954562,Public Drunkenness
2011-07-07 23:03:00,-75.238405,39.922646,Prostitution
2006-04-21 03:22:00,-75.156059,39.954895,Public Drunkenness
2015-01-08 03:35:00,-75.087588,40.01259,Prostitution
2013-05-29 22:01:00,-75.222889,39.968414,Prostitution
2007-11-28 22:48:00,-75.111001,39.997854,Prostitution
2008-08-22 17:48:00,-75.232618,39.954904,Family Abuse
2009-01-22 22:42:00,-75.160636,39.948699,Prostitution
2009-02-02 19:49:00,-75.228775,39.938143,Homicide
2014-07-31 21:33:00,-75.222874,39.968412,Prostitution
2013-11-27 02:08:00,-75.200102,39.954591,Public Drunkenness
2006-08-19 01:58:00,-75.236117,39.942339,Prostitution
2013-09-21 01:26:00,-75.164455,39.982683,Liquor Law Violations
2015-09-14 23:32:00,-75.200102,39.954591,Public Drunkenness
2007-11-03 23:27:00,-75.127631,40.021037,Family Abuse
2010-12-24 01:55:00,-75.106447,40.000383,Prostitution
2012-04-25 23:01:00,-75.148742,40.010609,Prostitution
2010-05-11 15:25:00,-75.158137,39.952729,Public Drunkenness
2015-03-13 15:55:00,-75.230912,39.937819,Homicide
2006-06-17 21:07:00,-75.168078,39.906642,Liquor Law Violations
2013-08-29 23:25:00,-75.160204,39.983601,Liquor Law Violations
2009-11-18 23:18:00,-75.122562,39.99148,Prostitution
2008-04-26 21:49:00,-75.031592,40.047916,Liquor Law Violations
2013-07-10 21:35:00,-75.147235,40.014044,Prostitution
2009-06-18 19:20:00,-75.06685,40.027853,Liquor Law Violations
2007-03-25 02:16:00,-75.145077,39.927336,Liquor Law Violations
2008-03-14 21:02:00,-75.14654,39.91885,Liquor Law Violations
2014-03-19 23:07:00,-75.225199,39.968163,Prostitution
2011-02-17 21:15:00,-75.108732,39.998969,Prostitution
2014-10-03 12:02:00,-75.086141,40.014034,Liquor Law Violations
2007-02-17 20:27:00,-75.216157,39.941832,Homicide
2008-06-07 21:39:00,-75.111001,39.997854,Prostitution
2008-03-25 21:27:00,-75.067768,40.03837,Liquor Law Violations
2015-02-02 00:27:00,-75.163334,39.98716,Family Abuse
2007-11-03 01:50:00,-75.144769,40.028821,Prostitution
2012-04-07 02:16:00,-75.15817,39.915366,Liquor Law Violations
2015-12-25 22:24:00,-75.122941,39.994598,Homicide
2006-09-19 09:10:00,-75.073227,40.037167,Family Abuse
2014-08-16 03:01:00,-75.159532,39.961208,Prostitution
2006-09-20 06:05:00,-75.165757,39.965097,Homicide
2011-05-25 20:33:00,-75.168078,39.906642,Liquor Law Violations
2006-05-06 20:06:00,-75.168078,39.906642,Liquor Law Violations
2010-03-02 12:00:00,-75.173541,39.95211,Public Drunkenness
2011-02-16 10:07:00,-75.106447,40.000383,Prostitution
2009-07-21 11:02:00,-75.181858,39.974365,Homicide
2014-04-23 21:00:00,-75.176987,39.975564,Homicide
2007-06-21 22:53:00,-75.152183,39.987449,Prostitution
2008-09-13 08:49:00,-75.156797,40.006667,Homicide
2007-08-30 22:20:00,-75.083676,40.016863,Liquor Law Violations
2010-06-13 03:58:00,-75.05973,40.022003,Homicide
2016-06-25 20:17:00,-75.170927,39.980335,Public Drunkenness
2014-07-05 04:36:00,-75.145085,39.941063,Public Drunkenness
2011-09-18 02:27:00,-75.118997,39.989232,Family Abuse
2008-12-02 11:48:00,-75.103724,40.001854,Prostitution
2015-02-04 02:40:00,-75.11337,39.996571,Prostitution
2015-04-26 14:14:00,-75.10405,39.999232,Family Abuse
2008-10-18 03:19:00,-75.160651,39.986324,Liquor Law Violations
2016-10-20 01:01:00,-75.122562,39.99148,Public Drunkenness
2009-10-09 17:26:00,-75.070376,40.04265,Homicide
2016-08-02 22:36:00,-75.096881,40.005517,Prostitution
2007-08-28 23:19:00,-75.159886,39.977623,Liquor Law Violations
2008-02-19 13:09:00,-75.166676,39.953772,Public Drunkenness
2010-04-29 23:53:00,-75.108741,39.999085,Prostitution
2013-07-06 21:50:00,-75.088753,40.010998,Prostitution
2013-08-24 23:31:00,-75.161959,39.982502,Liquor Law Violations
2014-10-07 19:14:00,-75.225367,39.960114,Public Drunkenness
2013-05-28 23:22:00,-75.243379,39.919152,Prostitution
2006-09-20 01:19:00,-75.246155,39.965859,Prostitution
2016-01-10 20:41:00,-75.160457,39.967072,Liquor Law Violations
2011-04-08 18:00:00,-75.19414,39.927479,Liquor Law Violations
2012-10-06 02:30:00,-75.152945,39.954079,Public Drunkenness
2013-01-09 09:55:00,-75.129642,39.987608,Prostitution
2014-04-01 23:06:00,-75.129662,39.987501,Prostitution
2013-05-16 13:07:00,-75.180066,39.990461,Gambling
2013-05-02 23:35:00,-75.104232,40.001497,Prostitution
2014-07-24 09:47:00,-75.12031,39.992715,Prostitution
2009-08-26 09:56:00,-75.099355,40.004269,Prostitution
2006-08-30 01:23:00,-75.092045,40.008276,Prostitution
2015-03-27 21:46:00,-75.160274,39.957828,Prostitution
2007-05-25 04:22:00,-75.034309,40.057023,Liquor Law Violations
2007-07-17 06:50:00,-75.119956,40.027689,Family Abuse
2010-03-23 09:38:00,-75.104232,40.001497,Prostitution
2011-07-13 22:06:00,-75.148144,40.000843,Prostitution
2014-06-06 03:41:00,-75.104186,40.001575,Prostitution
2014-06-06 06:21:00,-75.157174,39.92017,Prostitution
2010-02-19 12:27:00,-75.083649,40.016743,Liquor Law Violations
2014-10-09 21:29:00,-75.140525,39.999955,Public Drunkenness
2008-03-18 17:55:00,-75.170067,39.953145,Prostitution
2013-03-18 21:35:00,-75.23225,39.929724,Family Abuse
2011-09-02 20:53:00,-75.104232,40.001497,Prostitution
2011-08-30 21:50:00,-75.232013,39.918874,Homicide
2015-02-24 02:33:00,-75.141314,39.961035,Public Drunkenness
2011-08-12 23:48:00,-75.043252,40.026005,Prostitution
2011-03-11 21:00:00,-75.246383,39.964232,Homicide
2008-02-27 22:12:00,-75.159929,39.959361,Prostitution
2010-08-14 23:01:00,-75.149141,39.941667,Liquor Law Violations
2008-11-04 20:03:00,-75.1624,39.967614,Public Drunkenness
2008-03-19 22:25:00,-75.163857,40.026711,Liquor Law Violations
2006-08-11 02:48:00,-75.027915,40.101958,Liquor Law Violations
